OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Cost_x,Profit,Sales,Year,Month,Day,ProductName,Category,Cost_y,CustomerName,Segment,City
6937,2024-03-14,1062,9,North,8,702,237.0,3720.0,5616,2024,3,14,Product_9,Grocery,237,Customer_62,Small Business,Mumbai
6944,2023-08-14,1055,9,North,5,460,237.0,1115.0,2300,2023,8,14,Product_9,Grocery,237,Customer_55,Consumer,Nanded
6954,2024-06-06,1076,9,North,1,704,237.0,467.0,704,2024,6,6,Product_9,Grocery,237,Customer_76,Corporate,Nanded
6956,2024-08-12,1017,9,South,7,755,237.0,3626.0,5285,2024,8,12,Product_9,Grocery,237,Customer_17,Small Business,Bangalore
6998,2024-12-12,1060,9,East,7,244,237.0,49.0,1708,2024,12,12,Product_9,Grocery,237,Customer_60,Consumer,Pune
7013,2023-09-21,1053,9,West,7,875,237.0,4466.0,6125,2023,9,21,Product_9,Grocery,237,Customer_53,Consumer,Mumbai
7053,2024-07-03,1020,9,South,6,688,237.0,2706.0,4128,2024,7,3,Product_9,Grocery,237,Customer_20,Small Business,Delhi
7070,2023-11-07,1008,9,East,5,229,237.0,,1145,2023,11,7,Product_9,Grocery,237,Customer_8,Consumer,Pune
7072,2024-02-23,1090,9,West,4,393,237.0,624.0,1572,2024,2,23,Product_9,Grocery,237,Customer_90,Corporate,Nanded
7091,2023-05-14,1085,9,East,8,725,237.0,3904.0,5800,2023,5,14,Product_9,Grocery,237,Customer_85,Small Business,Mumbai
7103,2023-09-23,1053,9,North,2,166,237.0,,332,2023,9,23,Product_9,Grocery,237,Customer_53,Consumer,Mumbai
7117,2023-04-27,1080,9,East,3,583,237.0,1038.0,1749,2023,4,27,Product_9,Grocery,237,Customer_80,Corporate,Pune
7134,2024-11-02,1043,9,West,1,922,237.0,685.0,922,2024,11,2,Product_9,Grocery,237,Customer_43,Corporate,Mumbai
7152,2023-03-24,1049,9,South,9,614,237.0,3393.0,5526,2023,3,24,Product_9,Grocery,237,Customer_49,Corporate,Bangalore
7166,2023-04-11,1028,9,West,9,215,237.0,,1935,2023,4,11,Product_9,Grocery,237,Customer_28,Corporate,Nanded
7180,2024-04-27,1032,9,East,2,635,237.0,796.0,1270,2024,4,27,Product_9,Grocery,237,Customer_32,Corporate,Mumbai
7218,2024-09-20,1010,9,South,6,517,237.0,1680.0,3102,2024,9,20,Product_9,Grocery,237,Customer_10,Corporate,Pune
7229,2023-01-21,1076,9,North,8,138,237.0,,1104,2023,1,21,Product_9,Grocery,237,Customer_76,Corporate,Nanded
7258,2023-03-28,1038,9,East,3,801,237.0,1692.0,2403,2023,3,28,Product_9,Grocery,237,Customer_38,Small Business,Nanded
7287,2024-03-17,1064,9,North,8,419,237.0,1456.0,3352,2024,3,17,Product_9,Grocery,237,Customer_64,Consumer,Mumbai
7291,2024-06-03,1037,9,South,4,940,237.0,2812.0,3760,2024,6,3,Product_9,Grocery,237,Customer_37,Corporate,Mumbai
7321,2023-12-17,1034,9,South,3,232,237.0,,696,2023,12,17,Product_9,Grocery,237,Customer_34,Corporate,Mumbai
7362,2024-10-23,1013,9,North,5,426,237.0,945.0,2130,2024,10,23,Product_9,Grocery,237,Customer_13,Corporate,Pune
7385,2024-05-29,1017,9,North,5,971,237.0,3670.0,4855,2024,5,29,Product_9,Grocery,237,Customer_17,Small Business,Bangalore
7486,2024-11-15,1083,9,West,5,192,237.0,,960,2024,11,15,Product_9,Grocery,237,Customer_83,Corporate,Bangalore
7490,2023-07-02,1070,9,East,7,109,237.0,,763,2023,7,2,Product_9,Grocery,237,Customer_70,Corporate,Mumbai
7514,2024-05-14,1030,9,West,7,997,237.0,5320.0,6979,2024,5,14,Product_9,Grocery,237,Customer_30,Consumer,Delhi
7525,2024-06-30,1078,9,West,4,873,237.0,2544.0,3492,2024,6,30,Product_9,Grocery,237,Customer_78,Small Business,Bangalore
7551,2024-12-25,1090,9,South,7,552,237.0,2205.0,3864,2024,12,25,Product_9,Grocery,237,Customer_90,Corporate,Nanded
7583,2023-05-28,1090,9,East,7,800,237.0,3941.0,5600,2023,5,28,Product_9,Grocery,237,Customer_90,Corporate,Nanded
7598,2024-08-21,1029,9,South,3,419,237.0,546.0,1257,2024,8,21,Product_9,Grocery,237,Customer_29,Corporate,Bangalore
7600,2023-11-01,1015,9,South,9,118,237.0,,1062,2023,11,1,Product_9,Grocery,237,Customer_15,Corporate,Pune
7634,2023-02-26,1093,9,North,8,771,237.0,4272.0,6168,2023,2,26,Product_9,Grocery,237,Customer_93,Consumer,Nanded
7635,2023-03-07,1100,9,West,7,319,237.0,574.0,2233,2023,3,7,Product_9,Grocery,237,Customer_100,Consumer,Mumbai
7653,2023-10-04,1020,9,South,3,237,237.0,0.0,711,2023,10,4,Product_9,Grocery,237,Customer_20,Small Business,Delhi
7699,2023-04-14,1004,9,East,9,703,237.0,4194.0,6327,2023,4,14,Product_9,Grocery,237,Customer_4,Consumer,Pune
7705,2024-01-21,1081,9,North,2,531,237.0,588.0,1062,2024,1,21,Product_9,Grocery,237,Customer_81,Consumer,Nanded
7731,2023-06-11,1049,9,West,9,676,237.0,3951.0,6084,2023,6,11,Product_9,Grocery,237,Customer_49,Corporate,Bangalore
7772,2024-11-05,1048,9,North,5,580,237.0,1715.0,2900,2024,11,5,Product_9,Grocery,237,Customer_48,Consumer,Nanded
7816,2023-07-26,1045,9,North,7,277,237.0,280.0,1939,2023,7,26,Product_9,Grocery,237,Customer_45,Consumer,Mumbai
7855,2024-09-27,1097,9,North,3,345,237.0,324.0,1035,2024,9,27,Product_9,Grocery,237,Customer_97,Corporate,Bangalore
7872,2023-11-30,1070,9,West,2,934,237.0,1394.0,1868,2023,11,30,Product_9,Grocery,237,Customer_70,Corporate,Mumbai
7889,2024-10-31,1054,9,West,3,667,237.0,1290.0,2001,2024,10,31,Product_9,Grocery,237,Customer_54,Small Business,Delhi
7959,2024-09-12,1011,9,East,7,434,237.0,1379.0,3038,2024,9,12,Product_9,Grocery,237,Customer_11,Corporate,Pune
7985,2024-07-24,1026,9,West,6,125,237.0,,750,2024,7,24,Product_9,Grocery,237,Customer_26,Corporate,Nanded
7986,2023-07-02,1012,9,South,9,665,237.0,3852.0,5985,2023,7,2,Product_9,Grocery,237,Customer_12,Consumer,Bangalore
7987,2023-02-10,1043,9,North,4,781,237.0,2176.0,3124,2023,2,10,Product_9,Grocery,237,Customer_43,Corporate,Mumbai
5006,2023-05-31,1061,13,East,8,228,224.0,32.0,1824,2023,5,31,Product_13,Furniture,224,Customer_61,Small Business,Mumbai
5021,2023-06-09,1047,13,South,6,881,224.0,3942.0,5286,2023,6,9,Product_13,Furniture,224,Customer_47,Small Business,Delhi
5086,2024-05-26,1054,13,East,6,240,224.0,96.0,1440,2024,5,26,Product_13,Furniture,224,Customer_54,Small Business,Delhi
5136,2024-11-15,1049,13,North,9,149,224.0,,1341,2024,11,15,Product_13,Furniture,224,Customer_49,Corporate,Bangalore
5154,2023-11-10,1075,13,North,2,329,224.0,210.0,658,2023,11,10,Product_13,Furniture,224,Customer_75,Consumer,Delhi
5164,2023-02-22,1006,13,South,9,414,224.0,1710.0,3726,2023,2,22,Product_13,Furniture,224,Customer_6,Small Business,Mumbai
5167,2023-01-05,1030,13,West,6,192,224.0,,1152,2023,1,5,Product_13,Furniture,224,Customer_30,Consumer,Delhi
5172,2024-10-17,1087,13,West,3,851,224.0,1881.0,2553,2024,10,17,Product_13,Furniture,224,Customer_87,Small Business,Bangalore
5203,2024-08-03,1011,13,East,4,566,224.0,1368.0,2264,2024,8,3,Product_13,Furniture,224,Customer_11,Corporate,Pune
5223,2024-09-03,1008,13,North,9,797,224.0,5157.0,7173,2024,9,3,Product_13,Furniture,224,Customer_8,Consumer,Pune
5224,2023-10-16,1028,13,West,5,789,224.0,2825.0,3945,2023,10,16,Product_13,Furniture,224,Customer_28,Corporate,Nanded
5232,2024-10-20,1011,13,East,5,633,224.0,2045.0,3165,2024,10,20,Product_13,Furniture,224,Customer_11,Corporate,Pune
5237,2023-01-16,1021,13,South,9,861,224.0,5733.0,7749,2023,1,16,Product_13,Furniture,224,Customer_21,Corporate,Pune
5246,2024-01-15,1012,13,West,3,943,224.0,2157.0,2829,2024,1,15,Product_13,Furniture,224,Customer_12,Consumer,Bangalore
5266,2023-03-31,1081,13,South,3,860,224.0,1908.0,2580,2023,3,31,Product_13,Furniture,224,Customer_81,Consumer,Nanded
5270,2023-04-25,1091,13,North,4,939,224.0,2860.0,3756,2023,4,25,Product_13,Furniture,224,Customer_91,Small Business,Nanded
5281,2023-10-04,1045,13,South,7,589,224.0,2555.0,4123,2023,10,4,Product_13,Furniture,224,Customer_45,Consumer,Mumbai
5287,2023-04-09,1019,13,South,1,434,224.0,210.0,434,2023,4,9,Product_13,Furniture,224,Customer_19,Small Business,Delhi
5301,2024-08-18,1086,13,North,3,277,224.0,159.0,831,2024,8,18,Product_13,Furniture,224,Customer_86,Consumer,Nanded
5304,2024-02-01,1054,13,North,6,586,224.0,2172.0,3516,2024,2,1,Product_13,Furniture,224,Customer_54,Small Business,Delhi
5305,2024-11-29,1010,13,South,5,877,224.0,3265.0,4385,2024,11,29,Product_13,Furniture,224,Customer_10,Corporate,Pune
5318,2024-05-20,1094,13,East,1,314,224.0,90.0,314,2024,5,20,Product_13,Furniture,224,Customer_94,Corporate,Bangalore
5330,2024-07-22,1025,13,North,8,196,224.0,,1568,2024,7,22,Product_13,Furniture,224,Customer_25,Corporate,Nanded
5334,2023-02-11,1037,13,North,8,783,224.0,4472.0,6264,2023,2,11,Product_13,Furniture,224,Customer_37,Corporate,Mumbai
5355,2024-01-28,1072,13,South,4,663,224.0,1756.0,2652,2024,1,28,Product_13,Furniture,224,Customer_72,Corporate,Delhi
5372,2023-10-28,1060,13,West,5,964,224.0,3700.0,4820,2023,10,28,Product_13,Furniture,224,Customer_60,Consumer,Pune
5387,2024-10-14,1093,13,South,5,133,224.0,,665,2024,10,14,Product_13,Furniture,224,Customer_93,Consumer,Nanded
5390,2023-02-27,1065,13,South,8,450,224.0,1808.0,3600,2023,2,27,Product_13,Furniture,224,Customer_65,Small Business,Delhi
5402,2024-01-04,1031,13,North,5,252,224.0,140.0,1260,2024,1,4,Product_13,Furniture,224,Customer_31,Small Business,Nanded
5404,2023-04-27,1055,13,South,6,248,224.0,144.0,1488,2023,4,27,Product_13,Furniture,224,Customer_55,Consumer,Nanded
5422,2023-02-16,1022,13,West,4,438,224.0,856.0,1752,2023,2,16,Product_13,Furniture,224,Customer_22,Consumer,Mumbai
5424,2023-11-01,1063,13,West,1,810,224.0,586.0,810,2023,11,1,Product_13,Furniture,224,Customer_63,Small Business,Bangalore
5462,2023-09-13,1065,13,West,5,924,224.0,3500.0,4620,2023,9,13,Product_13,Furniture,224,Customer_65,Small Business,Delhi
5463,2024-12-09,1019,13,South,2,130,224.0,,260,2024,12,9,Product_13,Furniture,224,Customer_19,Small Business,Delhi
5489,2024-12-09,1089,13,North,1,248,224.0,24.0,248,2024,12,9,Product_13,Furniture,224,Customer_89,Small Business,Bangalore
5495,2024-12-14,1021,13,North,8,534,224.0,2480.0,4272,2024,12,14,Product_13,Furniture,224,Customer_21,Corporate,Pune
5539,2024-03-22,1087,13,West,7,204,224.0,,1428,2024,3,22,Product_13,Furniture,224,Customer_87,Small Business,Bangalore
5545,2024-06-25,1007,13,South,9,716,224.0,4428.0,6444,2024,6,25,Product_13,Furniture,224,Customer_7,Corporate,Nanded
5615,2024-09-30,1033,13,West,7,545,224.0,2247.0,3815,2024,9,30,Product_13,Furniture,224,Customer_33,Corporate,Mumbai
5617,2024-12-26,1058,13,South,5,403,224.0,895.0,2015,2024,12,26,Product_13,Furniture,224,Customer_58,Small Business,Bangalore
5704,2023-04-28,1098,13,East,1,232,224.0,8.0,232,2023,4,28,Product_13,Furniture,224,Customer_98,Small Business,Nanded
5726,2023-01-01,1093,13,East,7,938,224.0,4998.0,6566,2023,1,1,Product_13,Furniture,224,Customer_93,Consumer,Nanded
5728,2024-10-15,1044,13,South,7,257,224.0,231.0,1799,2024,10,15,Product_13,Furniture,224,Customer_44,Consumer,Pune
5735,2024-11-20,1095,13,East,6,129,224.0,,774,2024,11,20,Product_13,Furniture,224,Customer_95,Small Business,Delhi
5783,2024-09-07,1086,13,East,2,949,224.0,1450.0,1898,2024,9,7,Product_13,Furniture,224,Customer_86,Consumer,Nanded
5793,2023-08-13,1085,13,South,6,331,224.0,642.0,1986,2023,8,13,Product_13,Furniture,224,Customer_85,Small Business,Mumbai
5810,2024-04-22,1054,13,East,9,967,224.0,6687.0,8703,2024,4,22,Product_13,Furniture,224,Customer_54,Small Business,Delhi
5817,2024-02-15,1071,13,West,9,759,224.0,4815.0,6831,2024,2,15,Product_13,Furniture,224,Customer_71,Small Business,Bangalore
5830,2023-01-15,1093,13,West,9,205,224.0,,1845,2023,1,15,Product_13,Furniture,224,Customer_93,Consumer,Nanded
5879,2024-02-09,1019,13,East,5,877,224.0,3265.0,4385,2024,2,9,Product_13,Furniture,224,Customer_19,Small Business,Delhi
5892,2024-03-11,1063,13,North,6,108,224.0,,648,2024,3,11,Product_13,Furniture,224,Customer_63,Small Business,Bangalore
5903,2024-04-19,1049,13,East,3,790,224.0,1698.0,2370,2024,4,19,Product_13,Furniture,224,Customer_49,Corporate,Bangalore
5922,2024-04-13,1061,13,West,6,710,224.0,2916.0,4260,2024,4,13,Product_13,Furniture,224,Customer_61,Small Business,Mumbai
5974,2023-01-08,1021,13,West,3,122,224.0,,366,2023,1,8,Product_13,Furniture,224,Customer_21,Corporate,Pune
6068,2023-12-08,1051,13,West,1,298,224.0,74.0,298,2023,12,8,Product_13,Furniture,224,Customer_51,Consumer,Nanded
6084,2023-05-10,1028,13,South,8,679,224.0,3640.0,5432,2023,5,10,Product_13,Furniture,224,Customer_28,Corporate,Nanded
6093,2023-01-11,1069,13,West,1,383,224.0,159.0,383,2023,1,11,Product_13,Furniture,224,Customer_69,Consumer,Mumbai
6105,2023-03-10,1087,13,East,1,621,224.0,397.0,621,2023,3,10,Product_13,Furniture,224,Customer_87,Small Business,Bangalore
6110,2024-04-11,1093,13,South,5,215,224.0,,1075,2024,4,11,Product_13,Furniture,224,Customer_93,Consumer,Nanded
6129,2023-01-25,1062,13,East,2,319,224.0,190.0,638,2023,1,25,Product_13,Furniture,224,Customer_62,Small Business,Mumbai
6130,2023-02-08,1041,13,West,9,114,224.0,,1026,2023,2,8,Product_13,Furniture,224,Customer_41,Small Business,Bangalore
6134,2023-04-18,1084,13,South,9,155,224.0,,1395,2023,4,18,Product_13,Furniture,224,Customer_84,Small Business,Mumbai
6154,2024-12-27,1055,13,South,6,332,224.0,648.0,1992,2024,12,27,Product_13,Furniture,224,Customer_55,Consumer,Nanded
6157,2024-12-10,1029,13,North,6,992,224.0,4608.0,5952,2024,12,10,Product_13,Furniture,224,Customer_29,Corporate,Bangalore
6199,2023-07-02,1022,13,East,8,327,224.0,824.0,2616,2023,7,2,Product_13,Furniture,224,Customer_22,Consumer,Mumbai
6237,2024-07-30,1026,13,North,8,380,224.0,1248.0,3040,2024,7,30,Product_13,Furniture,224,Customer_26,Corporate,Nanded
6259,2023-11-15,1075,13,North,1,343,224.0,119.0,343,2023,11,15,Product_13,Furniture,224,Customer_75,Consumer,Delhi
6261,2023-12-10,1050,13,North,4,723,224.0,1996.0,2892,2023,12,10,Product_13,Furniture,224,Customer_50,Consumer,Mumbai
6269,2024-08-06,1094,13,North,8,951,224.0,5816.0,7608,2024,8,6,Product_13,Furniture,224,Customer_94,Corporate,Bangalore
6280,2024-05-20,1003,13,West,1,473,224.0,249.0,473,2024,5,20,Product_13,Furniture,224,Customer_3,Small Business,Nanded
6304,2024-09-01,1060,13,South,5,512,224.0,1440.0,2560,2024,9,1,Product_13,Furniture,224,Customer_60,Consumer,Pune
6327,2024-03-29,1001,13,South,8,768,224.0,4352.0,6144,2024,3,29,Product_13,Furniture,224,Customer_1,Consumer,Delhi
6334,2023-10-28,1085,13,South,3,680,224.0,1368.0,2040,2023,10,28,Product_13,Furniture,224,Customer_85,Small Business,Mumbai
6336,2023-11-14,1005,13,North,7,803,224.0,4053.0,5621,2023,11,14,Product_13,Furniture,224,Customer_5,Consumer,Bangalore
6340,2023-11-19,1071,13,South,7,340,224.0,812.0,2380,2023,11,19,Product_13,Furniture,224,Customer_71,Small Business,Bangalore
6345,2023-09-19,1035,13,North,2,115,224.0,,230,2023,9,19,Product_13,Furniture,224,Customer_35,Corporate,Mumbai
6371,2024-01-29,1039,13,East,7,185,224.0,,1295,2024,1,29,Product_13,Furniture,224,Customer_39,Small Business,Pune
6397,2023-11-22,1013,13,East,7,235,224.0,77.0,1645,2023,11,22,Product_13,Furniture,224,Customer_13,Corporate,Pune
6402,2023-08-21,1017,13,East,6,809,224.0,3510.0,4854,2023,8,21,Product_13,Furniture,224,Customer_17,Small Business,Bangalore
6468,2024-01-22,1065,13,West,1,304,224.0,80.0,304,2024,1,22,Product_13,Furniture,224,Customer_65,Small Business,Delhi
6487,2024-08-13,1080,13,East,5,183,224.0,,915,2024,8,13,Product_13,Furniture,224,Customer_80,Corporate,Pune
6499,2023-06-02,1003,13,North,2,924,224.0,1400.0,1848,2023,6,2,Product_13,Furniture,224,Customer_3,Small Business,Nanded
6512,2024-01-30,1006,13,South,3,247,224.0,69.0,741,2024,1,30,Product_13,Furniture,224,Customer_6,Small Business,Mumbai
6516,2023-03-13,1079,13,West,7,961,224.0,5159.0,6727,2023,3,13,Product_13,Furniture,224,Customer_79,Small Business,Mumbai
6526,2023-10-28,1020,13,South,2,498,224.0,548.0,996,2023,10,28,Product_13,Furniture,224,Customer_20,Small Business,Delhi
6540,2024-08-14,1004,13,North,4,255,224.0,124.0,1020,2024,8,14,Product_13,Furniture,224,Customer_4,Consumer,Pune
6542,2023-03-27,1075,13,West,1,261,224.0,37.0,261,2023,3,27,Product_13,Furniture,224,Customer_75,Consumer,Delhi
6544,2024-10-21,1096,13,South,1,942,224.0,718.0,942,2024,10,21,Product_13,Furniture,224,Customer_96,Small Business,Bangalore
6549,2023-08-13,1049,13,West,6,666,224.0,2652.0,3996,2023,8,13,Product_13,Furniture,224,Customer_49,Corporate,Bangalore
6562,2023-11-01,1045,13,East,4,885,224.0,2644.0,3540,2023,11,1,Product_13,Furniture,224,Customer_45,Consumer,Mumbai
6564,2024-09-26,1039,13,West,8,792,224.0,4544.0,6336,2024,9,26,Product_13,Furniture,224,Customer_39,Small Business,Pune
6576,2023-03-25,1009,13,East,4,568,224.0,1376.0,2272,2023,3,25,Product_13,Furniture,224,Customer_9,Corporate,Nanded
6611,2024-10-23,1011,13,South,4,812,224.0,2352.0,3248,2024,10,23,Product_13,Furniture,224,Customer_11,Corporate,Pune
6616,2024-10-04,1002,13,East,2,226,224.0,4.0,452,2024,10,4,Product_13,Furniture,224,Customer_2,Small Business,Delhi
6618,2023-02-04,1012,13,West,3,233,224.0,27.0,699,2023,2,4,Product_13,Furniture,224,Customer_12,Consumer,Bangalore
6679,2023-08-17,1002,13,West,3,926,224.0,2106.0,2778,2023,8,17,Product_13,Furniture,224,Customer_2,Small Business,Delhi
6692,2023-09-27,1091,13,South,4,523,224.0,1196.0,2092,2023,9,27,Product_13,Furniture,224,Customer_91,Small Business,Nanded
6718,2023-11-30,1096,13,West,7,860,224.0,4452.0,6020,2023,11,30,Product_13,Furniture,224,Customer_96,Small Business,Bangalore
6730,2023-06-10,1083,13,East,3,282,224.0,174.0,846,2023,6,10,Product_13,Furniture,224,Customer_83,Corporate,Bangalore
6765,2024-05-09,1075,13,West,9,787,224.0,5067.0,7083,2024,5,9,Product_13,Furniture,224,Customer_75,Consumer,Delhi
6772,2024-03-02,1054,13,East,7,577,224.0,2471.0,4039,2024,3,2,Product_13,Furniture,224,Customer_54,Small Business,Delhi
6773,2024-02-18,1082,13,North,3,732,224.0,1524.0,2196,2024,2,18,Product_13,Furniture,224,Customer_82,Small Business,Delhi
6795,2024-11-11,1086,13,North,9,356,224.0,1188.0,3204,2024,11,11,Product_13,Furniture,224,Customer_86,Consumer,Nanded
6821,2024-12-25,1037,13,West,3,542,224.0,954.0,1626,2024,12,25,Product_13,Furniture,224,Customer_37,Corporate,Mumbai
6832,2023-10-18,1020,13,North,7,359,224.0,945.0,2513,2023,10,18,Product_13,Furniture,224,Customer_20,Small Business,Delhi
6889,2023-09-20,1084,13,North,5,403,224.0,895.0,2015,2023,9,20,Product_13,Furniture,224,Customer_84,Small Business,Mumbai
6918,2024-09-24,1038,13,West,2,820,224.0,1192.0,1640,2024,9,24,Product_13,Furniture,224,Customer_38,Small Business,Nanded
6924,2023-02-18,1011,13,East,3,574,224.0,1050.0,1722,2023,2,18,Product_13,Furniture,224,Customer_11,Corporate,Pune
6936,2024-11-06,1060,13,West,6,387,224.0,978.0,2322,2024,11,6,Product_13,Furniture,224,Customer_60,Consumer,Pune
6950,2024-10-16,1013,13,North,2,728,224.0,1008.0,1456,2024,10,16,Product_13,Furniture,224,Customer_13,Corporate,Pune
6962,2023-09-20,1013,13,South,1,345,224.0,121.0,345,2023,9,20,Product_13,Furniture,224,Customer_13,Corporate,Pune
6974,2024-08-02,1073,13,South,2,132,224.0,,264,2024,8,2,Product_13,Furniture,224,Customer_73,Consumer,Pune
7030,2024-02-04,1099,13,North,9,874,224.0,5850.0,7866,2024,2,4,Product_13,Furniture,224,Customer_99,Small Business,Nanded
7038,2024-09-18,1093,13,West,3,729,224.0,1515.0,2187,2024,9,18,Product_13,Furniture,224,Customer_93,Consumer,Nanded
7069,2024-04-10,1072,13,West,3,605,224.0,1143.0,1815,2024,4,10,Product_13,Furniture,224,Customer_72,Corporate,Delhi
7076,2023-11-12,1028,13,East,1,115,224.0,,115,2023,11,12,Product_13,Furniture,224,Customer_28,Corporate,Nanded
7102,2023-07-25,1095,13,West,5,111,224.0,,555,2023,7,25,Product_13,Furniture,224,Customer_95,Small Business,Delhi
7106,2023-10-16,1030,13,North,4,314,224.0,360.0,1256,2023,10,16,Product_13,Furniture,224,Customer_30,Consumer,Delhi
7141,2023-10-14,1085,13,South,1,889,224.0,665.0,889,2023,10,14,Product_13,Furniture,224,Customer_85,Small Business,Mumbai
7173,2023-08-19,1049,13,South,8,139,224.0,,1112,2023,8,19,Product_13,Furniture,224,Customer_49,Corporate,Bangalore
7186,2024-08-20,1099,13,West,8,248,224.0,192.0,1984,2024,8,20,Product_13,Furniture,224,Customer_99,Small Business,Nanded
7196,2024-10-22,1076,13,North,8,474,224.0,2000.0,3792,2024,10,22,Product_13,Furniture,224,Customer_76,Corporate,Nanded
7210,2023-06-13,1025,13,North,2,287,224.0,126.0,574,2023,6,13,Product_13,Furniture,224,Customer_25,Corporate,Nanded
7211,2024-04-09,1034,13,East,7,501,224.0,1939.0,3507,2024,4,9,Product_13,Furniture,224,Customer_34,Corporate,Mumbai
7222,2024-07-17,1005,13,South,9,440,224.0,1944.0,3960,2024,7,17,Product_13,Furniture,224,Customer_5,Consumer,Bangalore
7251,2023-07-19,1089,13,North,7,198,224.0,,1386,2023,7,19,Product_13,Furniture,224,Customer_89,Small Business,Bangalore
7301,2023-12-26,1051,13,North,4,382,224.0,632.0,1528,2023,12,26,Product_13,Furniture,224,Customer_51,Consumer,Nanded
7305,2024-01-17,1076,13,North,3,293,224.0,207.0,879,2024,1,17,Product_13,Furniture,224,Customer_76,Corporate,Nanded
7315,2024-11-06,1094,13,North,1,160,224.0,,160,2024,11,6,Product_13,Furniture,224,Customer_94,Corporate,Bangalore
7380,2024-11-13,1070,13,South,6,848,224.0,3744.0,5088,2024,11,13,Product_13,Furniture,224,Customer_70,Corporate,Mumbai
7403,2023-05-09,1044,13,North,5,109,224.0,,545,2023,5,9,Product_13,Furniture,224,Customer_44,Consumer,Pune
7442,2024-01-16,1008,13,East,4,391,224.0,668.0,1564,2024,1,16,Product_13,Furniture,224,Customer_8,Consumer,Pune
7492,2023-05-26,1022,13,West,5,421,224.0,985.0,2105,2023,5,26,Product_13,Furniture,224,Customer_22,Consumer,Mumbai
7539,2024-10-02,1064,13,South,4,589,224.0,1460.0,2356,2024,10,2,Product_13,Furniture,224,Customer_64,Consumer,Mumbai
7586,2023-07-18,1028,13,East,1,562,224.0,338.0,562,2023,7,18,Product_13,Furniture,224,Customer_28,Corporate,Nanded
7591,2023-11-09,1023,13,North,8,613,224.0,3112.0,4904,2023,11,9,Product_13,Furniture,224,Customer_23,Corporate,Pune
7617,2023-12-20,1036,13,West,2,162,224.0,,324,2023,12,20,Product_13,Furniture,224,Customer_36,Corporate,Bangalore
7637,2023-05-24,1052,13,East,1,268,224.0,44.0,268,2023,5,24,Product_13,Furniture,224,Customer_52,Consumer,Mumbai
7638,2024-03-10,1052,13,North,9,623,224.0,3591.0,5607,2024,3,10,Product_13,Furniture,224,Customer_52,Consumer,Mumbai
7643,2023-12-10,1070,13,East,8,246,224.0,176.0,1968,2023,12,10,Product_13,Furniture,224,Customer_70,Corporate,Mumbai
7657,2023-03-09,1022,13,North,5,321,224.0,485.0,1605,2023,3,9,Product_13,Furniture,224,Customer_22,Consumer,Mumbai
7658,2023-08-02,1058,13,North,6,430,224.0,1236.0,2580,2023,8,2,Product_13,Furniture,224,Customer_58,Small Business,Bangalore
7663,2024-12-26,1077,13,North,5,364,224.0,700.0,1820,2024,12,26,Product_13,Furniture,224,Customer_77,Consumer,Bangalore
7672,2023-09-11,1035,13,West,4,418,224.0,776.0,1672,2023,9,11,Product_13,Furniture,224,Customer_35,Corporate,Mumbai
7764,2023-05-11,1040,13,South,7,208,224.0,,1456,2023,5,11,Product_13,Furniture,224,Customer_40,Corporate,Mumbai
7800,2023-07-10,1058,13,East,8,396,224.0,1376.0,3168,2023,7,10,Product_13,Furniture,224,Customer_58,Small Business,Bangalore
7821,2023-08-07,1067,13,North,7,481,224.0,1799.0,3367,2023,8,7,Product_13,Furniture,224,Customer_67,Consumer,Nanded
7832,2024-06-30,1070,13,East,6,539,224.0,1890.0,3234,2024,6,30,Product_13,Furniture,224,Customer_70,Corporate,Mumbai
7844,2023-03-24,1017,13,South,8,311,224.0,696.0,2488,2023,3,24,Product_13,Furniture,224,Customer_17,Small Business,Bangalore
7852,2024-12-18,1078,13,North,1,885,224.0,661.0,885,2024,12,18,Product_13,Furniture,224,Customer_78,Small Business,Bangalore
7882,2023-05-07,1001,13,South,9,342,224.0,1062.0,3078,2023,5,7,Product_13,Furniture,224,Customer_1,Consumer,Delhi
7902,2024-03-20,1053,13,South,7,303,224.0,553.0,2121,2024,3,20,Product_13,Furniture,224,Customer_53,Consumer,Mumbai
7925,2024-06-16,1091,13,South,5,184,224.0,,920,2024,6,16,Product_13,Furniture,224,Customer_91,Small Business,Nanded
7928,2024-10-30,1013,13,West,2,103,224.0,,206,2024,10,30,Product_13,Furniture,224,Customer_13,Corporate,Pune
7953,2024-04-11,1051,13,West,5,839,224.0,3075.0,4195,2024,4,11,Product_13,Furniture,224,Customer_51,Consumer,Nanded
7983,2024-07-06,1025,13,East,4,994,224.0,3080.0,3976,2024,7,6,Product_13,Furniture,224,Customer_25,Corporate,Nanded
7998,2023-06-17,1004,13,East,9,932,224.0,6372.0,8388,2023,6,17,Product_13,Furniture,224,Customer_4,Consumer,Pune
5007,2024-02-19,1033,18,East,3,963,293.0,2010.0,2889,2024,2,19,Product_18,Furniture,293,Customer_33,Corporate,Mumbai
5033,2024-09-19,1040,18,North,6,872,293.0,3474.0,5232,2024,9,19,Product_18,Furniture,293,Customer_40,Corporate,Mumbai
5040,2023-08-15,1002,18,South,9,377,293.0,756.0,3393,2023,8,15,Product_18,Furniture,293,Customer_2,Small Business,Delhi
